date,facility,component_type,component_id,energy_consumption,efficiency_score,utilization,temperature
2025-01-20,Edge Location D,Server,SRV5,90.56,78.9,13.6,23.5
2025-01-20,Edge Location D,Server,SRV6,100.39,76.7,61.8,27.2
2025-01-20,Edge Location D,Server,SRV7,101.06,72.4,14.5,22.2
2025-01-20,Edge Location D,Server,SRV8,78.74,69.5,67.5,26.0
2025-01-20,Edge Location D,Server,SRV9,100.75,75.1,92.3,28.0
2025-01-20,Edge Location D,Server,SRV10,105.02,69.9,56.2,25.1
2025-01-20,Edge Location D,Server,SRV11,75.51,64.6,20.9,22.3
2025-01-20,Edge Location D,Server,SRV12,87.25,73.3,85.8,22.4
2025-01-20,Edge Location D,Server,SRV13,74.58,74.7,19.8,28.0
2025-01-20,Edge Location D,Server,SRV14,86.03,68.7,39.2,25.4
2025-01-20,Edge Location D,Server,SRV15,88.96,80.8,37.0,27.6
2025-01-20,Edge Location D,Server,SRV16,79.26,82.8,91.7,26.0
2025-01-20,Edge Location D,Storage,ST1,49.54,79.6,34.6,22.6
2025-01-20,Edge Location D,Storage,ST2,30.47,66.5,70.6,22.5
2025-01-20,Edge Location D,Storage,ST3,43.7,82.5,31.3,25.5
2025-01-20,Edge Location D,Storage,ST4,44.14,85.7,44.8,28.9
2025-01-20,Edge Location D,Storage,ST5,56.85,78.7,52.2,26.9
2025-01-20,Edge Location D,Storage,ST6,46.38,83.3,20.6,25.7
2025-01-20,Edge Location D,Cooling,C1,134.37,68.7,59.5,19.9
2025-01-20,Edge Location D,Cooling,C2,127.05,62.3,38.3,24.6
2025-01-20,Edge Location D,Cooling,C3,123.33,65.9,11.9,28.2
2025-01-20,Edge Location D,Cooling,C4,143.71,65.6,51.0,26.4
2025-01-21,Data Center A,Router,R1,110.5,75.1,75.7,29.0
2025-01-21,Data Center A,Router,R2,94.95,78.3,77.5,22.2
2025-01-21,Data Center A,Router,R3,130.37,87.5,38.9,19.8
2025-01-21,Data Center A,Router,R4,92.06,81.1,61.8,24.4
2025-01-21,Data Center A,Router,R5,120.16,83.5,71.1,22.4
2025-01-21,Data Center A,Router,R6,119.27,76.7,85.2,19.5
2025-01-21,Data Center A,Router,R7,89.42,70.6,53.8,27.4
2025-01-21,Data Center A,Router,R8,111.03,75.1,25.2,24.8
2025-01-21,Data Center A,Switch,S1,56.62,69.2,92.5,22.7
2025-01-21,Data Center A,Switch,S2,65.21,77.5,69.6,28.8
2025-01-21,Data Center A,Switch,S3,61.83,87.2,52.6,24.7
2025-01-21,Data Center A,Switch,S4,64.42,80.2,93.2,22.0
2025-01-21,Data Center A,Switch,S5,47.8,69.1,85.1,28.8
2025-01-21,Data Center A,Switch,S6,65.26,86.4,61.0,25.4
2025-01-21,Data Center A,Switch,S7,55.25,77.0,39.8,20.4
2025-01-21,Data Center A,Switch,S8,46.23,81.1,81.2,23.3
2025-01-21,Data Center A,Switch,S9,123.79,80.2,62.7,20.2
2025-01-21,Data Center A,Switch,S10,70.65,86.3,21.8,25.8
2025-01-21,Data Center A,Server,SRV1,115.91,74.6,72.4,19.6
2025-01-21,Data Center A,Server,SRV2,158.78,74.5,63.0,27.1
2025-01-21,Data Center A,Server,SRV3,138.3,74.0,60.5,26.3
2025-01-21,Data Center A,Server,SRV4,143.29,70.5,44.4,23.0
2025-01-21,Data Center A,Server,SRV5,141.64,62.7,33.4,27.8
2025-01-21,Data Center A,Server,SRV6,228.88,75.9,38.2,27.8
2025-01-21,Data Center A,Server,SRV7,120.59,71.0,93.4,26.7
2025-01-21,Data Center A,Server,SRV8,160.99,79.2,74.3,23.4
2025-01-21,Data Center A,Server,SRV9,188.97,62.5,56.9,22.7
2025-01-21,Data Center A,Server,SRV10,117.26,76.3,19.3,22.7
2025-01-21,Data Center A,Server,SRV11,183.77,73.0,81.6,25.0
2025-01-21,Data Center A,Server,SRV12,151.48,71.0,93.7,26.3
2025-01-21,Data Center A,Server,SRV13,169.03,75.0,50.1,18.1
2025-01-21,Data Center A,Server,SRV14,140.15,72.3,32.1,23.8
2025-01-21,Data Center A,Server,SRV15,163.84,73.4,74.9,24.4
2025-01-21,Data Center A,Server,SRV16,163.32,70.2,44.3,22.3
2025-01-21,Data Center A,Storage,ST1,102.91,79.6,34.8,24.1
2025-01-21,Data Center A,Storage,ST2,112.87,84.1,81.6,24.5
2025-01-21,Data Center A,Storage,ST3,65.79,86.3,49.9,21.8
2025-01-21,Data Center A,Storage,ST4,107.46,75.3,22.3,25.1
2025-01-21,Data Center A,Storage,ST5,93.25,75.8,81.6,29.4
2025-01-21,Data Center A,Storage,ST6,84.67,82.6,68.6,22.0
2025-01-21,Data Center A,Cooling,C1,231.5,59.4,28.6,25.6
2025-01-21,Data Center A,Cooling,C2,276.4,69.5,89.4,26.1
2025-01-21,Data Center A,Cooling,C3,281.36,59.9,54.6,24.9
2025-01-21,Data Center A,Cooling,C4,169.57,66.3,50.6,26.1
2025-01-21,Data Center B,Router,R1,97.0,84.6,10.2,21.1
2025-01-21,Data Center B,Router,R2,94.77,68.5,49.8,23.4
2025-01-21,Data Center B,Router,R3,135.88,79.1,92.2,26.0
2025-01-21,Data Center B,Router,R4,75.98,78.5,94.2,27.1
2025-01-21,Data Center B,Router,R5,85.6,81.3,38.4,27.6
2025-01-21,Data Center B,Router,R6,89.21,75.2,55.3,25.9
2025-01-21,Data Center B,Router,R7,89.08,73.8,13.5,24.9
2025-01-21,Data Center B,Router,R8,64.55,79.8,33.6,26.2
2025-01-21,Data Center B,Switch,S1,36.26,74.1,24.9,30.4
2025-01-21,Data Center B,Switch,S2,54.16,82.8,11.2,21.9
2025-01-21,Data Center B,Switch,S3,56.89,81.0,89.9,21.5
2025-01-21,Data Center B,Switch,S4,44.21,82.0,85.0,28.8
2025-01-21,Data Center B,Switch,S5,54.8,81.1,80.8,21.0
2025-01-21,Data Center B,Switch,S6,57.15,78.0,79.2,21.6
2025-01-21,Data Center B,Switch,S7,51.26,80.4,80.6,24.5
2025-01-21,Data Center B,Switch,S8,43.81,85.1,46.9,27.5
2025-01-21,Data Center B,Switch,S9,55.68,78.9,72.6,24.0
2025-01-21,Data Center B,Switch,S10,50.07,87.6,57.4,26.9
2025-01-21,Data Center B,Server,SRV1,119.33,78.9,88.4,23.3
2025-01-21,Data Center B,Server,SRV2,160.91,80.9,63.9,29.5
2025-01-21,Data Center B,Server,SRV3,135.37,71.0,16.4,27.3
2025-01-21,Data Center B,Server,SRV4,151.86,77.7,72.5,27.1
2025-01-21,Data Center B,Server,SRV5,130.02,72.0,92.9,25.1
2025-01-21,Data Center B,Server,SRV6,189.88,76.6,36.9,24.4
2025-01-21,Data Center B,Server,SRV7,160.3,72.9,90.4,26.4
2025-01-21,Data Center B,Server,SRV8,141.63,74.3,63.3,29.5
2025-01-21,Data Center B,Server,SRV9,152.39,75.0,31.4,23.2
2025-01-21,Data Center B,Server,SRV10,152.48,70.0,88.2,21.4
2025-01-21,Data Center B,Server,SRV11,133.49,76.6,87.6,29.9
2025-01-21,Data Center B,Server,SRV12,153.04,69.1,80.0,23.5
2025-01-21,Data Center B,Server,SRV13,131.41,65.5,75.7,28.4
2025-01-21,Data Center B,Server,SRV14,139.3,76.1,90.5,19.9
2025-01-21,Data Center B,Server,SRV15,150.13,70.0,80.2,26.8
2025-01-21,Data Center B,Server,SRV16,110.37,81.4,54.6,21.1
2025-01-21,Data Center B,Storage,ST1,89.13,77.8,43.7,19.4
2025-01-21,Data Center B,Storage,ST2,89.36,84.3,28.5,22.6
2025-01-21,Data Center B,Storage,ST3,82.91,73.1,74.9,26.4
2025-01-21,Data Center B,Storage,ST4,70.05,81.8,42.8,25.6
2025-01-21,Data Center B,Storage,ST5,82.86,77.9,57.4,31.4
2025-01-21,Data Center B,Storage,ST6,69.02,80.3,81.9,25.7
2025-01-21,Data Center B,Cooling,C1,191.71,55.7,33.7,28.1
2025-01-21,Data Center B,Cooling,C2,158.83,58.0,36.8,27.9
2025-01-21,Data Center B,Cooling,C3,180.7,66.5,13.6,23.8
2025-01-21,Data Center B,Cooling,C4,364.84,62.5,47.1,24.5
2025-01-21,Edge Location C,Router,R1,77.98,76.9,16.2,30.1
2025-01-21,Edge Location C,Router,R2,68.26,75.2,49.9,22.3
2025-01-21,Edge Location C,Router,R3,97.18,76.2,15.0,29.2
2025-01-21,Edge Location C,Router,R4,54.46,79.9,54.3,21.4
2025-01-21,Edge Location C,Router,R5,74.22,71.8,11.3,22.1
2025-01-21,Edge Location C,Router,R6,123.91,84.7,34.0,23.0
2025-01-21,Edge Location C,Router,R7,59.12,86.9,53.7,25.5
2025-01-21,Edge Location C,Router,R8,77.73,83.5,28.0,22.2
2025-01-21,Edge Location C,Switch,S1,38.35,80.6,69.7,20.7
2025-01-21,Edge Location C,Switch,S2,40.75,83.1,61.3,20.7
2025-01-21,Edge Location C,Switch,S3,33.29,90.0,92.8,26.8
2025-01-21,Edge Location C,Switch,S4,32.48,87.6,29.0,27.5
2025-01-21,Edge Location C,Switch,S5,52.6,88.8,94.7,24.5
2025-01-21,Edge Location C,Switch,S6,36.92,74.4,48.9,27.2
2025-01-21,Edge Location C,Switch,S7,41.06,80.3,90.3,21.0
2025-01-21,Edge Location C,Switch,S8,39.71,82.4,45.0,23.4
2025-01-21,Edge Location C,Switch,S9,33.67,79.6,15.4,21.0
2025-01-21,Edge Location C,Switch,S10,32.19,80.5,35.6,24.0
2025-01-21,Edge Location C,Server,SRV1,99.89,77.2,50.2,28.0
2025-01-21,Edge Location C,Server,SRV2,106.9,76.8,71.4,25.6
2025-01-21,Edge Location C,Server,SRV3,118.79,76.3,28.1,24.8
2025-01-21,Edge Location C,Server,SRV4,94.33,82.9,70.0,18.7
2025-01-21,Edge Location C,Server,SRV5,109.49,81.1,68.0,22.8
2025-01-21,Edge Location C,Server,SRV6,114.08,77.2,31.3,26.6
2025-01-21,Edge Location C,Server,SRV7,101.79,78.0,19.3,21.5
2025-01-21,Edge Location C,Server,SRV8,133.1,79.0,71.7,25.9
2025-01-21,Edge Location C,Server,SRV9,203.2,70.0,43.9,22.9
2025-01-21,Edge Location C,Server,SRV10,222.48,78.3,90.0,24.0
2025-01-21,Edge Location C,Server,SRV11,95.64,72.6,77.1,19.1
2025-01-21,Edge Location C,Server,SRV12,106.55,68.2,53.4,21.5
2025-01-21,Edge Location C,Server,SRV13,112.36,74.1,43.5,22.4
2025-01-21,Edge Location C,Server,SRV14,106.78,75.2,52.4,25.4
2025-01-21,Edge Location C,Server,SRV15,110.32,69.3,65.4,24.1
2025-01-21,Edge Location C,Server,SRV16,96.05,71.9,33.5,22.1
2025-01-21,Edge Location C,Storage,ST1,66.94,87.7,35.1,24.6
2025-01-21,Edge Location C,Storage,ST2,63.19,78.8,91.3,22.8
2025-01-21,Edge Location C,Storage,ST3,50.1,73.9,78.6,21.3
2025-01-21,Edge Location C,Storage,ST4,49.08,70.2,52.8,19.6
2025-01-21,Edge Location C,Storage,ST5,64.2,82.3,18.6,23.1
2025-01-21,Edge Location C,Storage,ST6,61.99,85.2,94.1,24.4
2025-01-21,Edge Location C,Cooling,C1,189.64,72.5,29.7,25.5
2025-01-21,Edge Location C,Cooling,C2,139.18,63.0,40.5,21.6
2025-01-21,Edge Location C,Cooling,C3,165.69,65.2,53.5,23.4
2025-01-21,Edge Location C,Cooling,C4,173.39,68.6,52.6,20.5
2025-01-21,Edge Location D,Router,R1,75.99,83.5,14.6,19.9
2025-01-21,Edge Location D,Router,R2,65.1,88.8,35.7,28.0
2025-01-21,Edge Location D,Router,R3,73.88,80.3,81.3,19.9
2025-01-21,Edge Location D,Router,R4,66.13,74.7,72.6,22.6
2025-01-21,Edge Location D,Router,R5,57.46,77.3,57.4,20.4
2025-01-21,Edge Location D,Router,R6,51.33,68.0,56.6,22.4
2025-01-21,Edge Location D,Router,R7,70.47,83.5,54.9,24.3
2025-01-21,Edge Location D,Router,R8,56.09,81.4,64.9,21.6
2025-01-21,Edge Location D,Switch,S1,32.29,82.9,56.9,27.2
2025-01-21,Edge Location D,Switch,S2,64.56,85.5,13.7,21.5
2025-01-21,Edge Location D,Switch,S3,35.41,83.6,23.0,25.4
2025-01-21,Edge Location D,Switch,S4,37.45,79.7,54.9,24.8
2025-01-21,Edge Location D,Switch,S5,35.93,85.3,39.5,23.1
2025-01-21,Edge Location D,Switch,S6,37.12,89.2,27.1,24.6
2025-01-21,Edge Location D,Switch,S7,46.12,80.3,76.2,21.1
2025-01-21,Edge Location D,Switch,S8,30.31,85.8,84.8,23.5
2025-01-21,Edge Location D,Switch,S9,22.45,80.7,32.7,28.1
2025-01-21,Edge Location D,Switch,S10,34.75,81.5,15.9,19.9
2025-01-21,Edge Location D,Server,SRV1,92.27,84.5,35.5,23.1
2025-01-21,Edge Location D,Server,SRV2,102.71,72.4,80.7,24.9
2025-01-21,Edge Location D,Server,SRV3,94.6,70.3,73.5,26.7
2025-01-21,Edge Location D,Server,SRV4,107.0,67.1,87.6,25.5
2025-01-21,Edge Location D,Server,SRV5,89.85,74.9,46.3,24.9
2025-01-21,Edge Location D,Server,SRV6,91.22,64.9,31.8,24.2
2025-01-21,Edge Location D,Server,SRV7,71.32,73.8,71.0,22.4
2025-01-21,Edge Location D,Server,SRV8,91.86,76.6,76.2,21.8
2025-01-21,Edge Location D,Server,SRV9,101.83,80.4,88.6,21.7
2025-01-21,Edge Location D,Server,SRV10,84.66,77.7,68.8,23.0
2025-01-21,Edge Location D,Server,SRV11,74.29,82.2,80.6,22.7
2025-01-21,Edge Location D,Server,SRV12,75.1,67.9,22.0,23.7
2025-01-21,Edge Location D,Server,SRV13,87.35,74.3,16.8,27.2
2025-01-21,Edge Location D,Server,SRV14,94.18,72.8,23.6,27.8
2025-01-21,Edge Location D,Server,SRV15,82.5,75.3,79.5,23.7
2025-01-21,Edge Location D,Server,SRV16,113.92,77.4,79.5,26.4
2025-01-21,Edge Location D,Storage,ST1,67.88,82.4,40.2,19.2
2025-01-21,Edge Location D,Storage,ST2,56.02,76.8,37.4,22.9
2025-01-21,Edge Location D,Storage,ST3,49.72,85.2,24.9,21.1
2025-01-21,Edge Location D,Storage,ST4,50.97,87.2,28.1,28.7
2025-01-21,Edge Location D,Storage,ST5,61.3,79.6,11.6,22.6
2025-01-21,Edge Location D,Storage,ST6,53.69,76.8,46.5,31.1
2025-01-21,Edge Location D,Cooling,C1,117.81,65.8,63.2,24.8
2025-01-21,Edge Location D,Cooling,C2,108.59,65.1,65.1,23.9
2025-01-21,Edge Location D,Cooling,C3,109.45,66.7,14.8,27.2
2025-01-21,Edge Location D,Cooling,C4,178.02,67.0,16.4,25.9
2025-01-22,Data Center A,Router,R1,131.89,77.8,43.8,25.5
2025-01-22,Data Center A,Router,R2,113.61,79.7,36.8,25.2
2025-01-22,Data Center A,Router,R3,202.86,77.3,18.1,25.3
2025-01-22,Data Center A,Router,R4,103.47,72.3,80.4,25.5
2025-01-22,Data Center A,Router,R5,110.69,83.5,81.8,26.8
2025-01-22,Data Center A,Router,R6,124.48,76.7,10.7,23.6
2025-01-22,Data Center A,Router,R7,86.09,80.6,28.6,22.7
2025-01-22,Data Center A,Router,R8,113.2,72.0,74.5,25.9
2025-01-22,Data Center A,Switch,S1,142.69,77.6,73.9,22.7
2025-01-22,Data Center A,Switch,S2,49.57,76.7,40.6,26.0
2025-01-22,Data Center A,Switch,S3,79.1,79.4,57.1,26.4
2025-01-22,Data Center A,Switch,S4,55.38,89.6,15.2,23.4
2025-01-22,Data Center A,Switch,S5,65.66,84.8,11.1,22.5
2025-01-22,Data Center A,Switch,S6,48.93,82.5,35.2,24.9
2025-01-22,Data Center A,Switch,S7,59.04,83.1,42.2,26.9
2025-01-22,Data Center A,Switch,S8,58.36,88.3,73.9,22.1
2025-01-22,Data Center A,Switch,S9,55.43,85.1,83.5,22.5
2025-01-22,Data Center A,Switch,S10,69.67,78.7,51.9,21.3
2025-01-22,Data Center A,Server,SRV1,180.83,61.2,38.2,25.6
2025-01-22,Data Center A,Server,SRV2,139.86,86.1,87.3,24.3
2025-01-22,Data Center A,Server,SRV3,153.59,75.1,94.1,25.5
2025-01-22,Data Center A,Server,SRV4,153.98,65.0,65.9,22.6
2025-01-22,Data Center A,Server,SRV5,146.64,73.8,34.9,27.2
2025-01-22,Data Center A,Server,SRV6,104.56,70.4,32.2,23.6
2025-01-22,Data Center A,Server,SRV7,156.5,72.0,26.6,25.4
2025-01-22,Data Center A,Server,SRV8,167.44,77.2,43.3,23.6
2025-01-22,Data Center A,Server,SRV9,104.15,77.0,93.1,23.6
2025-01-22,Data Center A,Server,SRV10,95.12,73.6,54.2,23.9
2025-01-22,Data Center A,Server,SRV11,155.04,76.8,11.9,26.0
2025-01-22,Data Center A,Server,SRV12,149.34,85.4,55.8,28.0
2025-01-22,Data Center A,Server,SRV13,139.41,83.4,20.3,26.2
2025-01-22,Data Center A,Server,SRV14,142.8,72.5,88.8,24.1
2025-01-22,Data Center A,Server,SRV15,138.17,83.3,46.5,27.0
2025-01-22,Data Center A,Server,SRV16,152.57,70.8,28.7,22.7
2025-01-22,Data Center A,Storage,ST1,88.37,79.8,58.3,24.6
2025-01-22,Data Center A,Storage,ST2,78.77,77.1,15.4,27.5
2025-01-22,Data Center A,Storage,ST3,76.27,74.1,66.2,21.5
2025-01-22,Data Center A,Storage,ST4,101.26,75.0,95.0,19.8
2025-01-22,Data Center A,Storage,ST5,79.34,88.3,51.5,27.6
2025-01-22,Data Center A,Storage,ST6,86.07,84.9,82.6,21.8
2025-01-22,Data Center A,Cooling,C1,294.55,60.7,55.0,19.4
2025-01-22,Data Center A,Cooling,C2,262.78,65.6,19.5,29.4
2025-01-22,Data Center A,Cooling,C3,272.38,73.0,88.8,24.8
2025-01-22,Data Center A,Cooling,C4,232.38,64.6,25.5,20.9
2025-01-22,Data Center B,Router,R1,125.06,82.1,18.3,21.5
2025-01-22,Data Center B,Router,R2,99.47,78.5,58.2,20.5
2025-01-22,Data Center B,Router,R3,103.49,81.4,47.1,27.9
2025-01-22,Data Center B,Router,R4,115.61,80.0,72.5,26.7
2025-01-22,Data Center B,Router,R5,78.38,79.2,47.9,27.1
2025-01-22,Data Center B,Router,R6,120.27,74.3,77.7,20.4
2025-01-22,Data Center B,Router,R7,77.5,80.7,14.7,22.4
2025-01-22,Data Center B,Router,R8,127.37,78.5,47.6,24.5
2025-01-22,Data Center B,Switch,S1,56.02,80.0,16.4,21.1
2025-01-22,Data Center B,Switch,S2,61.36,81.8,33.9,26.8
2025-01-22,Data Center B,Switch,S3,126.95,83.7,75.2,23.8
2025-01-22,Data Center B,Switch,S4,41.41,85.3,19.2,25.4
2025-01-22,Data Center B,Switch,S5,57.58,85.2,68.7,30.4
2025-01-22,Data Center B,Switch,S6,60.3,87.6,61.8,24.6
2025-01-22,Data Center B,Switch,S7,54.51,86.2,87.7,27.5
2025-01-22,Data Center B,Switch,S8,61.6,81.4,30.3,21.7
2025-01-22,Data Center B,Switch,S9,62.5,84.5,48.6,20.7
2025-01-22,Data Center B,Switch,S10,59.43,86.1,27.0,24.9
2025-01-22,Data Center B,Server,SRV1,135.93,73.4,60.1,19.3
2025-01-22,Data Center B,Server,SRV2,158.38,74.0,46.9,26.3
2025-01-22,Data Center B,Server,SRV3,163.33,81.3,45.2,20.3
2025-01-22,Data Center B,Server,SRV4,126.88,80.6,76.2,26.6
2025-01-22,Data Center B,Server,SRV5,335.86,71.9,77.5,22.6
2025-01-22,Data Center B,Server,SRV6,189.81,75.7,78.0,26.6
2025-01-22,Data Center B,Server,SRV7,131.01,75.4,58.1,23.1
2025-01-22,Data Center B,Server,SRV8,171.17,79.6,45.6,21.4
2025-01-22,Data Center B,Server,SRV9,171.84,74.7,18.2,32.0
2025-01-22,Data Center B,Server,SRV10,181.62,83.5,93.8,26.6
2025-01-22,Data Center B,Server,SRV11,144.25,76.2,23.7,28.0
2025-01-22,Data Center B,Server,SRV12,103.5,82.0,46.5,26.6
2025-01-22,Data Center B,Server,SRV13,127.08,77.2,23.8,22.1
2025-01-22,Data Center B,Server,SRV14,156.62,75.8,27.9,26.4
2025-01-22,Data Center B,Server,SRV15,150.73,73.9,59.9,17.3
2025-01-22,Data Center B,Server,SRV16,126.22,80.7,33.4,26.9
2025-01-22,Data Center B,Storage,ST1,88.43,81.9,23.7,26.3
2025-01-22,Data Center B,Storage,ST2,77.42,75.7,47.9,18.8
2025-01-22,Data Center B,Storage,ST3,77.32,84.7,62.4,18.0
2025-01-22,Data Center B,Storage,ST4,86.61,75.5,87.4,30.3
2025-01-22,Data Center B,Storage,ST5,120.79,69.1,77.1,19.1
2025-01-22,Data Center B,Storage,ST6,76.16,87.9,61.9,29.0
2025-01-22,Data Center B,Cooling,C1,181.85,70.7,78.9,25.2
2025-01-22,Data Center B,Cooling,C2,191.76,62.0,54.4,23.5
2025-01-22,Data Center B,Cooling,C3,179.85,67.4,89.1,28.1
2025-01-22,Data Center B,Cooling,C4,204.33,65.7,79.1,23.8
2025-01-22,Edge Location C,Router,R1,71.58,78.4,91.8,16.4
2025-01-22,Edge Location C,Router,R2,73.21,77.2,41.9,21.6
2025-01-22,Edge Location C,Router,R3,58.4,72.8,24.7,26.0
2025-01-22,Edge Location C,Router,R4,75.46,73.9,80.6,22.5
2025-01-22,Edge Location C,Router,R5,72.36,79.0,61.1,23.3
2025-01-22,Edge Location C,Router,R6,89.55,85.5,58.7,21.8
2025-01-22,Edge Location C,Router,R7,94.04,77.4,20.7,33.3
2025-01-22,Edge Location C,Router,R8,55.84,72.4,55.5,23.1
2025-01-22,Edge Location C,Switch,S1,38.03,72.2,14.6,25.9
2025-01-22,Edge Location C,Switch,S2,45.75,71.5,73.0,23.2
2025-01-22,Edge Location C,Switch,S3,36.87,86.5,46.8,24.7
2025-01-22,Edge Location C,Switch,S4,41.54,79.2,32.4,22.0
2025-01-22,Edge Location C,Switch,S5,42.68,76.1,42.9,19.6
2025-01-22,Edge Location C,Switch,S6,43.71,84.3,15.5,27.0
2025-01-22,Edge Location C,Switch,S7,29.92,78.3,54.4,18.1
2025-01-22,Edge Location C,Switch,S8,37.5,84.7,90.3,25.0
2025-01-22,Edge Location C,Switch,S9,43.59,77.7,63.7,27.7
2025-01-22,Edge Location C,Switch,S10,34.74,84.1,20.0,17.3
2025-01-22,Edge Location C,Server,SRV1,74.91,69.6,86.0,25.1
2025-01-22,Edge Location C,Server,SRV2,87.78,77.2,33.5,22.7
2025-01-22,Edge Location C,Server,SRV3,106.43,77.2,17.2,27.7
2025-01-22,Edge Location C,Server,SRV4,108.04,75.6,68.9,22.6
2025-01-22,Edge Location C,Server,SRV5,95.0,81.5,74.8,24.8
2025-01-22,Edge Location C,Server,SRV6,120.3,85.2,79.1,26.0
2025-01-22,Edge Location C,Server,SRV7,87.23,74.1,56.3,25.9
2025-01-22,Edge Location C,Server,SRV8,105.72,66.3,94.8,25.9
2025-01-22,Edge Location C,Server,SRV9,89.82,83.5,45.3,23.9
2025-01-22,Edge Location C,Server,SRV10,118.6,76.7,71.4,25.1
2025-01-22,Edge Location C,Server,SRV11,98.01,80.2,81.6,20.7
2025-01-22,Edge Location C,Server,SRV12,103.02,77.4,70.4,22.0
2025-01-22,Edge Location C,Server,SRV13,110.22,73.0,77.4,29.3
2025-01-22,Edge Location C,Server,SRV14,101.79,79.9,13.0,22.7
2025-01-22,Edge Location C,Server,SRV15,103.77,75.7,63.4,24.1
2025-01-22,Edge Location C,Server,SRV16,86.71,78.9,47.0,21.2
2025-01-22,Edge Location C,Storage,ST1,49.89,82.9,93.3,25.6
2025-01-22,Edge Location C,Storage,ST2,49.68,90.0,52.7,27.4
2025-01-22,Edge Location C,Storage,ST3,56.54,82.0,75.5,19.9
2025-01-22,Edge Location C,Storage,ST4,45.6,73.7,12.0,26.5
2025-01-22,Edge Location C,Storage,ST5,58.47,74.4,75.0,22.5
2025-01-22,Edge Location C,Storage,ST6,62.84,84.5,76.2,18.7
2025-01-22,Edge Location C,Cooling,C1,157.68,66.1,49.6,21.6
2025-01-22,Edge Location C,Cooling,C2,159.54,62.2,88.2,24.2
2025-01-22,Edge Location C,Cooling,C3,180.24,64.8,79.3,17.2
2025-01-22,Edge Location C,Cooling,C4,117.79,67.8,30.6,20.8
2025-01-22,Edge Location D,Router,R1,63.92,76.9,23.9,16.1
2025-01-22,Edge Location D,Router,R2,62.34,72.8,14.0,25.1
2025-01-22,Edge Location D,Router,R3,48.91,79.1,30.8,26.2
2025-01-22,Edge Location D,Router,R4,83.2,85.3,16.9,24.4
2025-01-22,Edge Location D,Router,R5,65.71,82.7,22.6,25.9
2025-01-22,Edge Location D,Router,R6,90.19,78.9,17.8,25.6
2025-01-22,Edge Location D,Router,R7,78.75,85.4,36.1,28.5
2025-01-22,Edge Location D,Router,R8,163.29,81.5,61.3,22.9
2025-01-22,Edge Location D,Switch,S1,26.24,80.7,86.9,22.0
2025-01-22,Edge Location D,Switch,S2,31.13,78.9,42.7,19.0
2025-01-22,Edge Location D,Switch,S3,35.95,84.7,33.4,24.5
2025-01-22,Edge Location D,Switch,S4,36.45,88.2,79.1,24.9
2025-01-22,Edge Location D,Switch,S5,35.07,81.6,75.3,23.8
2025-01-22,Edge Location D,Switch,S6,35.0,89.7,83.6,25.1
2025-01-22,Edge Location D,Switch,S7,40.0,84.0,29.4,29.5
2025-01-22,Edge Location D,Switch,S8,30.21,77.3,77.6,28.8
2025-01-22,Edge Location D,Switch,S9,34.25,80.9,90.0,26.7
2025-01-22,Edge Location D,Switch,S10,37.15,76.0,83.9,27.0
2025-01-22,Edge Location D,Server,SRV1,83.8,82.8,83.8,21.6
2025-01-22,Edge Location D,Server,SRV2,66.01,77.5,40.7,23.0
2025-01-22,Edge Location D,Server,SRV3,110.88,80.5,25.5,22.5
2025-01-22,Edge Location D,Server,SRV4,65.3,80.2,39.6,23.8
2025-01-22,Edge Location D,Server,SRV5,81.2,78.4,48.8,23.1
2025-01-22,Edge Location D,Server,SRV6,82.87,74.1,66.1,24.3
2025-01-22,Edge Location D,Server,SRV7,102.72,81.5,25.1,25.9
2025-01-22,Edge Location D,Server,SRV8,91.92,82.3,38.3,26.1
2025-01-22,Edge Location D,Server,SRV9,230.06,76.2,28.6,27.5
2025-01-22,Edge Location D,Server,SRV10,88.25,85.0,43.2,22.0
2025-01-22,Edge Location D,Server,SRV11,78.32,65.4,52.6,25.8
2025-01-22,Edge Location D,Server,SRV12,100.37,70.1,48.8,30.0
2025-01-22,Edge Location D,Server,SRV13,92.87,81.6,70.6,28.8
2025-01-22,Edge Location D,Server,SRV14,94.66,67.4,93.7,22.9
2025-01-22,Edge Location D,Server,SRV15,117.58,77.6,37.4,27.8
2025-01-22,Edge Location D,Server,SRV16,76.17,87.7,75.3,25.5
2025-01-22,Edge Location D,Storage,ST1,53.56,79.1,66.9,21.3
2025-01-22,Edge Location D,Storage,ST2,39.06,80.0,94.7,25.2
2025-01-22,Edge Location D,Storage,ST3,40.63,79.7,13.4,26.2
2025-01-22,Edge Location D,Storage,ST4,64.41,82.1,92.9,28.2
2025-01-22,Edge Location D,Storage,ST5,42.11,82.0,70.4,19.2
2025-01-22,Edge Location D,Storage,ST6,52.86,82.2,32.6,21.2
2025-01-22,Edge Location D,Cooling,C1,145.97,64.1,18.1,24.0
2025-01-22,Edge Location D,Cooling,C2,119.64,71.0,15.2,20.7
2025-01-22,Edge Location D,Cooling,C3,141.11,66.6,89.6,20.5
2025-01-22,Edge Location D,Cooling,C4,101.3,63.0,20.1,21.6
2025-01-23,Data Center A,Router,R1,144.93,68.8,12.3,21.7
2025-01-23,Data Center A,Router,R2,141.12,86.5,82.6,15.5
2025-01-23,Data Center A,Router,R3,104.13,79.0,36.5,23.7
